epoch,batch,condition,direction,anchor_writer,impostor_writer,positive_similarity,hard_negative_similarity,teacher_margin,confirmed
4,13,cross_same_same,left_to_right,163,11,0.4773091673851013,0.3507305383682251,0.12657862901687622,True
4,13,cross_same_same,right_to_left,163,11,0.4773091673851013,0.3735024929046631,0.10380667448043823,True
4,13,cross_same_same,left_to_right,261,105,0.6336367130279541,0.057619236409664154,0.5760174989700317,True
4,13,cross_same_same,right_to_left,261,105,0.6336367130279541,0.14690656960010529,0.48673015832901,True
4,13,cross_same_same,left_to_right,118,105,0.4099404811859131,0.14616677165031433,0.26377370953559875,True
4,13,cross_same_same,right_to_left,118,105,0.4099404811859131,0.1427888423204422,0.2671516537666321,True
4,13,cross_same_same,left_to_right,11,163,0.5221647024154663,0.3735024929046631,0.14866220951080322,True
4,13,cross_same_same,right_to_left,11,163,0.5221647024154663,0.3507305383682251,0.1714341640472412,True
4,14,cross_variable_variable,left_to_right,140,65,0.7046695947647095,0.05119738727807999,0.6534721851348877,True
4,14,cross_variable_variable,right_to_left,140,74,0.7046695947647095,0.14990538358688354,0.5547642111778259,True
4,14,cross_variable_variable,left_to_right,85,167,0.6872161626815796,0.13460448384284973,0.5526117086410522,True
4,14,cross_variable_variable,right_to_left,85,74,0.6872161626815796,0.16824129223823547,0.5189749002456665,True
4,14,cross_variable_variable,left_to_right,272,107,0.5125521421432495,0.10031849145889282,0.4122336506843567,True
4,14,cross_variable_variable,right_to_left,272,74,0.5125521421432495,0.039010319858789444,0.47354182600975037,True
4,14,cross_variable_variable,left_to_right,107,26,0.4681277871131897,0.1063082218170166,0.3618195652961731,True
4,14,cross_variable_variable,right_to_left,107,272,0.4681277871131897,0.10031849145889282,0.3678092956542969,True
4,14,cross_variable_variable,left_to_right,26,167,0.530738353729248,0.1580415666103363,0.37269678711891174,True
4,14,cross_variable_variable,right_to_left,26,107,0.530738353729248,0.1063082218170166,0.42443013191223145,True
4,14,cross_variable_variable,left_to_right,74,85,0.7012295722961426,0.16824129223823547,0.5329883098602295,True
4,14,cross_variable_variable,right_to_left,74,107,0.7012295722961426,0.06589101999998093,0.635338544845581,True
4,14,cross_variable_variable,left_to_right,65,272,0.5995862483978271,0.03498290106654167,0.564603328704834,True
4,14,cross_variable_variable,right_to_left,65,140,0.5995862483978271,0.05119738727807999,0.5483888387680054,True
4,14,cross_variable_variable,left_to_right,167,85,0.3726276755332947,0.027503887191414833,0.3451237976551056,True
4,14,cross_variable_variable,right_to_left,167,26,0.3726276755332947,0.1580415666103363,0.21458610892295837,True
4,14,cross_variable_same,left_to_right,140,74,0.6756877899169922,0.06640532612800598,0.6092824935913086,True
4,14,cross_variable_same,right_to_left,140,74,0.6756877899169922,0.07466800510883331,0.6010197997093201,True
4,14,cross_variable_same,left_to_right,85,74,0.7002827525138855,0.16489554941654205,0.5353872179985046,True
4,14,cross_variable_same,right_to_left,85,74,0.7002827525138855,0.14734791219234467,0.5529348254203796,True
4,14,cross_variable_same,left_to_right,272,167,0.39286842942237854,0.04847148060798645,0.3443969488143921,True
4,14,cross_variable_same,right_to_left,272,65,0.39286842942237854,0.11931166797876358,0.27355676889419556,True
4,14,cross_variable_same,left_to_right,107,26,0.44591355323791504,0.14558064937591553,0.3003329038619995,True
4,14,cross_variable_same,right_to_left,107,26,0.44591355323791504,0.13904452323913574,0.3068690299987793,True
4,14,cross_variable_same,left_to_right,26,107,0.5857130289077759,0.13904452323913574,0.44666850566864014,True
4,14,cross_variable_same,right_to_left,26,107,0.5857130289077759,0.14558064937591553,0.44013237953186035,True
4,14,cross_variable_same,left_to_right,74,85,0.6714550256729126,0.14734791219234467,0.5241070985794067,True
4,14,cross_variable_same,right_to_left,74,85,0.6714550256729126,0.16489554941654205,0.5065594911575317,True
4,14,cross_variable_same,left_to_right,65,272,0.5710626244544983,0.11931166797876358,0.4517509639263153,True
4,14,cross_variable_same,right_to_left,65,272,0.5710626244544983,0.04008409008383751,0.5309785604476929,True
4,14,cross_variable_same,left_to_right,167,85,0.4120904803276062,0.039348211139440536,0.37274226546287537,True
4,14,cross_variable_same,right_to_left,167,26,0.4120904803276062,0.06786466389894485,0.34422582387924194,True
4,14,cross_same_variable,left_to_right,140,74,0.691784143447876,0.044616200029850006,0.6471679210662842,True
4,14,cross_same_variable,right_to_left,140,74,0.691784143447876,0.10884097218513489,0.5829432010650635,True
4,14,cross_same_variable,left_to_right,85,167,0.6262246370315552,0.07801423966884613,0.5482103824615479,True
4,14,cross_same_variable,right_to_left,85,74,0.6262246370315552,0.11081619560718536,0.515408456325531,True
4,14,cross_same_variable,left_to_right,272,74,0.5158685445785522,0.08267085999250412,0.43319767713546753,True
4,14,cross_same_variable,right_to_left,272,74,0.5158685445785522,0.10693749785423279,0.40893104672431946,True
4,14,cross_same_variable,left_to_right,107,74,0.453734815120697,0.07273990660905838,0.38099491596221924,True
4,14,cross_same_variable,right_to_left,107,74,0.453734815120697,0.12498331069946289,0.32875150442123413,True
4,14,cross_same_variable,left_to_right,26,167,0.5854359865188599,0.12615396082401276,0.4592820405960083,True
4,14,cross_same_variable,right_to_left,26,167,0.5854359865188599,0.11142314970493317,0.4740128517150879,True
4,14,cross_same_variable,left_to_right,74,107,0.7249375581741333,0.12498331069946289,0.5999542474746704,True
4,14,cross_same_variable,right_to_left,74,272,0.7249375581741333,0.08267085999250412,0.6422666907310486,True
4,14,cross_same_variable,left_to_right,65,140,0.47765934467315674,0.1054614931344986,0.37219786643981934,True
4,14,cross_same_variable,right_to_left,65,26,0.47765934467315674,0.08452361077070236,0.3931357264518738,True
4,14,cross_same_variable,left_to_right,167,26,0.5286243557929993,0.11142314970493317,0.4172012209892273,True
4,14,cross_same_variable,right_to_left,167,26,0.5286243557929993,0.12615396082401276,0.4024704098701477,True
4,14,cross_same_same,left_to_right,140,74,0.7403408288955688,0.012079590931534767,0.7282612323760986,True
4,14,cross_same_same,right_to_left,140,65,0.7403408288955688,0.13382406532764435,0.6065167784690857,True
4,14,cross_same_same,left_to_right,85,74,0.6843323707580566,0.12382987886667252,0.5605024695396423,True
4,14,cross_same_same,right_to_left,85,74,0.6843323707580566,0.11753609031438828,0.5667963027954102,True
4,14,cross_same_same,left_to_right,272,140,0.4427550435066223,0.12196139991283417,0.32079362869262695,True
4,14,cross_same_same,right_to_left,272,74,0.4427550435066223,0.15908019244670868,0.28367483615875244,True
4,14,cross_same_same,left_to_right,107,272,0.3544423282146454,0.09910812228918076,0.25533419847488403,True
4,14,cross_same_same,right_to_left,107,26,0.3544423282146454,0.22829067707061768,0.1261516511440277,True
4,14,cross_same_same,left_to_right,26,107,0.6437427997589111,0.22829067707061768,0.41545212268829346,True
4,14,cross_same_same,right_to_left,26,65,0.6437427997589111,0.07380204647779465,0.5699407458305359,True
4,14,cross_same_same,left_to_right,74,272,0.670067548751831,0.15908019244670868,0.5109873414039612,True
4,14,cross_same_same,right_to_left,74,85,0.670067548751831,0.12382987886667252,0.5462376475334167,True
4,14,cross_same_same,left_to_right,65,140,0.500770092010498,0.13382406532764435,0.3669460415840149,True
4,14,cross_same_same,right_to_left,65,26,0.500770092010498,0.03633043169975281,0.46443966031074524,True
4,14,cross_same_same,left_to_right,167,85,0.4788224399089813,0.07553466409444809,0.40328776836395264,True
4,14,cross_same_same,right_to_left,167,26,0.4788224399089813,0.03191084787249565,0.44691160321235657,True
4,15,cross_variable_variable,left_to_right,185,201,0.5515876412391663,0.1123538613319397,0.43923377990722656,True
4,15,cross_variable_variable,right_to_left,185,201,0.5515876412391663,0.24337825179100037,0.3082093894481659,True
4,15,cross_variable_variable,left_to_right,201,185,0.373646080493927,0.24337825179100037,0.13026782870292664,True
4,15,cross_variable_variable,right_to_left,201,225,0.373646080493927,0.14104647934436798,0.23259960114955902,True
4,15,cross_variable_variable,left_to_right,225,185,0.5246853232383728,0.15392586588859558,0.3707594573497772,True
4,15,cross_variable_variable,right_to_left,225,201,0.5246853232383728,0.1878679096698761,0.3368174135684967,True
4,15,cross_variable_variable,left_to_right,125,124,0.6206637620925903,0.10265950858592987,0.5180042386054993,True
4,15,cross_variable_variable,right_to_left,125,124,0.6206637620925903,0.16187892854213715,0.458784818649292,True
4,15,cross_variable_variable,left_to_right,124,125,0.5610990524291992,0.16187892854213715,0.3992201089859009,True
4,15,cross_variable_variable,right_to_left,124,125,0.5610990524291992,0.10265950858592987,0.45843952894210815,True
4,15,cross_variable_variable,left_to_right,274,159,0.48895972967147827,0.09783764183521271,0.39112210273742676,True
4,15,cross_variable_variable,right_to_left,274,159,0.48895972967147827,0.1647368222475052,0.3242229223251343,True
4,15,cross_variable_variable,left_to_right,159,274,0.6939713358879089,0.1647368222475052,0.5292345285415649,True
4,15,cross_variable_variable,right_to_left,159,274,0.6939713358879089,0.09783764183521271,0.5961337089538574,True
4,15,cross_variable_variable,left_to_right,213,185,0.5022350549697876,0.21420925855636597,0.28802579641342163,True
4,15,cross_variable_variable,right_to_left,213,225,0.5022350549697876,0.04022177681326866,0.46201327443122864,True
4,15,cross_variable_same,left_to_right,185,201,0.5587539672851562,0.22738009691238403,0.3313738703727722,True
4,15,cross_variable_same,right_to_left,185,201,0.5587539672851562,0.21996043622493744,0.3387935161590576,True
4,15,cross_variable_same,left_to_right,201,225,0.5361257791519165,0.23261243104934692,0.3035133481025696,True
4,15,cross_variable_same,right_to_left,201,225,0.5361257791519165,0.2840261459350586,0.2520996332168579,True
4,15,cross_variable_same,left_to_right,225,201,0.5195235013961792,0.2840261459350586,0.2354973554611206,True
4,15,cross_variable_same,right_to_left,225,201,0.5195235013961792,0.23261243104934692,0.2869110703468323,True
4,15,cross_variable_same,left_to_right,125,225,0.5523321628570557,0.014202197082340717,0.538129985332489,True
4,15,cross_variable_same,right_to_left,125,124,0.5523321628570557,0.13981804251670837,0.4125141203403473,True
4,15,cross_variable_same,left_to_right,124,125,0.6415295600891113,0.13981804251670837,0.5017114877700806,True
4,15,cross_variable_same,right_to_left,124,201,0.6415295600891113,0.11537350714206696,0.5261560678482056,True
4,15,cross_variable_same,left_to_right,274,159,0.39665544033050537,0.0987377017736435,0.2979177236557007,True
4,15,cross_variable_same,right_to_left,274,159,0.39665544033050537,0.16799624264240265,0.22865919768810272,True
4,15,cross_variable_same,left_to_right,159,274,0.657178521156311,0.16799624264240265,0.4891822934150696,True
4,15,cross_variable_same,right_to_left,159,274,0.657178521156311,0.0987377017736435,0.5584408044815063,True
4,15,cross_variable_same,left_to_right,213,201,0.3750837445259094,0.1531943529844284,0.22188939154148102,True
4,15,cross_variable_same,right_to_left,213,201,0.3750837445259094,0.1798889935016632,0.19519475102424622,True
4,15,cross_same_variable,left_to_right,185,201,0.6048393249511719,0.10908396542072296,0.4957553744316101,True
4,15,cross_same_variable,right_to_left,185,213,0.6048393249511719,0.14856822788715363,0.45627111196517944,True
4,15,cross_same_variable,left_to_right,201,225,0.44963598251342773,0.11716911941766739,0.33246687054634094,True
4,15,cross_same_variable,right_to_left,201,185,0.44963598251342773,0.10908396542072296,0.34055203199386597,True
4,15,cross_same_variable,left_to_right,225,185,0.5081723928451538,0.10794355720281601,0.4002288281917572,True
4,15,cross_same_variable,right_to_left,225,213,0.5081723928451538,0.14596186578273773,0.3622105121612549,True
4,15,cross_same_variable,left_to_right,125,274,0.4576609134674072,0.08606787025928497,0.37159305810928345,True
4,15,cross_same_variable,right_to_left,125,124,0.4576609134674072,0.01548590324819088,0.4421750009059906,True
4,15,cross_same_variable,left_to_right,124,125,0.5612174868583679,0.01548590324819088,0.5457316040992737,True
4,15,cross_same_variable,right_to_left,124,125,0.5612174868583679,0.07536503672599792,0.48585245013237,True
4,15,cross_same_variable,left_to_right,274,213,0.4915604591369629,0.10224593430757523,0.38931453227996826,True
4,15,cross_same_variable,right_to_left,274,159,0.4915604591369629,0.1452365517616272,0.3463239073753357,True
4,15,cross_same_variable,left_to_right,159,274,0.7240567803382874,0.1452365517616272,0.5788202285766602,True
4,15,cross_same_variable,right_to_left,159,274,0.7240567803382874,0.0722261369228363,0.6518306732177734,True
4,15,cross_same_variable,left_to_right,213,185,0.5193253755569458,0.14856822788715363,0.37075716257095337,True
4,15,cross_same_variable,right_to_left,213,274,0.5193253755569458,0.10224593430757523,0.41707944869995117,True
4,15,cross_same_same,left_to_right,185,201,0.5209401249885559,0.15008626878261566,0.37085384130477905,True
4,15,cross_same_same,right_to_left,185,201,0.5209401249885559,0.1988421082496643,0.3220980167388916,True
4,15,cross_same_same,left_to_right,201,225,0.5559098720550537,0.20487719774246216,0.35103267431259155,True
4,15,cross_same_same,right_to_left,201,225,0.5559098720550537,0.22285246849060059,0.3330574035644531,True
4,15,cross_same_same,left_to_right,225,201,0.5169200897216797,0.22285246849060059,0.2940676212310791,True
4,15,cross_same_same,right_to_left,225,201,0.5169200897216797,0.20487719774246216,0.31204289197921753,True
4,15,cross_same_same,left_to_right,125,274,0.4723057746887207,0.014403071254491806,0.4579026997089386,True
4,15,cross_same_same,right_to_left,125,201,0.4723057746887207,0.06453090161085129,0.4077748656272888,True
4,15,cross_same_same,left_to_right,124,125,0.6272972226142883,0.05179530382156372,0.5755019187927246,True
4,15,cross_same_same,right_to_left,124,185,0.6272972226142883,0.026085970923304558,0.6012112498283386,True
4,15,cross_same_same,left_to_right,274,159,0.3938640356063843,0.14655649662017822,0.24730753898620605,True
4,15,cross_same_same,right_to_left,274,159,0.3938640356063843,0.16909480094909668,0.2247692346572876,True
4,15,cross_same_same,left_to_right,159,274,0.7430212497711182,0.16909480094909668,0.5739264488220215,True
4,15,cross_same_same,right_to_left,159,274,0.7430212497711182,0.14655649662017822,0.5964647531509399,True
4,15,cross_same_same,left_to_right,213,185,0.423504501581192,0.12507790327072144,0.2984265983104706,True
4,15,cross_same_same,right_to_left,213,225,0.423504501581192,0.15137150883674622,0.2721329927444458,True
4,16,cross_variable_variable,left_to_right,76,198,0.9860154986381531,0.12225234508514404,0.863763153553009,True
4,16,cross_variable_variable,right_to_left,76,155,0.9860154986381531,0.0810762569308281,0.9049392342567444,True
4,16,cross_variable_variable,left_to_right,198,231,0.5469624400138855,0.10017187893390656,0.44679057598114014,True
4,16,cross_variable_variable,right_to_left,198,231,0.5469624400138855,0.2998337745666504,0.2471286654472351,True
4,16,cross_variable_variable,left_to_right,209,1,0.6870976686477661,0.18500205874443054,0.5020955801010132,True
4,16,cross_variable_variable,right_to_left,209,1,0.6870976686477661,0.18820975720882416,0.49888789653778076,True
4,16,cross_variable_variable,left_to_right,245,1,0.5828933715820312,0.12920644879341125,0.45368692278862,True
4,16,cross_variable_variable,right_to_left,245,231,0.5828933715820312,0.08734071254730225,0.495552659034729,True
4,16,cross_variable_variable,left_to_right,1,209,0.49037861824035645,0.18820975720882416,0.3021688461303711,True
4,16,cross_variable_variable,right_to_left,1,209,0.49037861824035645,0.18500205874443054,0.3053765594959259,True
4,16,cross_variable_variable,left_to_right,155,198,0.5330586433410645,0.15747226774692535,0.3755863904953003,True
4,16,cross_variable_variable,right_to_left,155,231,0.5330586433410645,0.07278917729854584,0.4602694511413574,True
4,16,cross_variable_variable,left_to_right,231,198,0.5065451264381409,0.2998337745666504,0.20671135187149048,True
4,16,cross_variable_variable,right_to_left,231,155,0.5065451264381409,0.10337033867835999,0.4031747877597809,True
4,16,cross_variable_variable,left_to_right,47,198,0.6261496543884277,0.12680020928382874,0.499349445104599,True
4,16,cross_variable_variable,right_to_left,47,245,0.6261496543884277,0.12402285635471344,0.5021268129348755,True
4,16,cross_variable_same,left_to_right,76,198,0.9635096192359924,0.005211669951677322,0.9582979679107666,True
4,16,cross_variable_same,right_to_left,76,155,0.9635096192359924,0.05778952315449715,0.9057201147079468,True
4,16,cross_variable_same,left_to_right,198,155,0.5468831062316895,0.13464172184467316,0.4122413992881775,True
4,16,cross_variable_same,right_to_left,198,231,0.5468831062316895,0.24140001833438873,0.3054831027984619,True
4,16,cross_variable_same,left_to_right,209,231,0.6589733362197876,0.14103281497955322,0.5179405212402344,True
4,16,cross_variable_same,right_to_left,209,1,0.6589733362197876,0.13813841342926025,0.5208349227905273,True
4,16,cross_variable_same,left_to_right,245,47,0.6474921703338623,0.08340892940759659,0.5640832185745239,True
4,16,cross_variable_same,right_to_left,245,47,0.6474921703338623,0.19345451891422272,0.4540376663208008,True
4,16,cross_variable_same,left_to_right,1,209,0.346901535987854,0.13813841342926025,0.20876312255859375,True
4,16,cross_variable_same,right_to_left,1,47,0.346901535987854,0.08628976345062256,0.26061177253723145,True
4,16,cross_variable_same,left_to_right,155,198,0.4655502438545227,0.13318051397800446,0.33236974477767944,True
4,16,cross_variable_same,right_to_left,155,198,0.4655502438545227,0.13464172184467316,0.33090853691101074,True
4,16,cross_variable_same,left_to_right,231,198,0.39758461713790894,0.24140001833438873,0.1561845988035202,True
4,16,cross_variable_same,right_to_left,231,209,0.39758461713790894,0.14103281497955322,0.2565518021583557,True
4,16,cross_variable_same,left_to_right,47,245,0.5854696035385132,0.19345451891422272,0.39201509952545166,True
4,16,cross_variable_same,right_to_left,47,245,0.5854696035385132,0.08340892940759659,0.5020606517791748,True
4,16,cross_same_variable,left_to_right,76,198,0.9337406754493713,0.13655999302864075,0.7971806526184082,True
4,16,cross_same_variable,right_to_left,76,198,0.9337406754493713,0.05662400647997856,0.8771166801452637,True
4,16,cross_same_variable,left_to_right,198,47,0.5685182809829712,0.17540940642356873,0.39310887455940247,True
4,16,cross_same_variable,right_to_left,198,231,0.5685182809829712,0.15270549058914185,0.41581279039382935,True
4,16,cross_same_variable,left_to_right,209,1,0.655419111251831,0.22641350328922272,0.42900562286376953,True
4,16,cross_same_variable,right_to_left,209,1,0.655419111251831,0.15203413367271423,0.5033849477767944,True
4,16,cross_same_variable,left_to_right,245,1,0.5460814833641052,0.10864322632551193,0.4374382495880127,True
4,16,cross_same_variable,right_to_left,245,1,0.5460814833641052,0.08857438713312149,0.45750710368156433,True
4,16,cross_same_variable,left_to_right,1,209,0.4079468846321106,0.15203413367271423,0.25591275095939636,True
4,16,cross_same_variable,right_to_left,1,209,0.4079468846321106,0.22641350328922272,0.18153338134288788,True
4,16,cross_same_variable,left_to_right,155,231,0.5265607833862305,0.13595910370349884,0.3906016945838928,True
4,16,cross_same_variable,right_to_left,155,198,0.5265607833862305,0.03573579341173172,0.49082499742507935,True
4,16,cross_same_variable,left_to_right,231,198,0.4840466380119324,0.15270549058914185,0.3313411474227905,True
4,16,cross_same_variable,right_to_left,231,155,0.4840466380119324,0.13595910370349884,0.3480875492095947,True
4,16,cross_same_variable,left_to_right,47,245,0.676041305065155,0.06970599293708801,0.6063352823257446,True
4,16,cross_same_variable,right_to_left,47,198,0.676041305065155,0.17540940642356873,0.5006319284439087,True
4,16,cross_same_same,left_to_right,76,198,0.9048261642456055,0.01778491586446762,0.8870412707328796,True
4,16,cross_same_same,right_to_left,76,198,0.9048261642456055,0.06809968501329422,0.8367264866828918,True
4,16,cross_same_same,left_to_right,198,231,0.5334166288375854,0.21812346577644348,0.31529316306114197,True
4,16,cross_same_same,right_to_left,198,231,0.5334166288375854,0.15977618098258972,0.3736404478549957,True
4,16,cross_same_same,left_to_right,209,1,0.6837338209152222,0.10114504396915436,0.582588791847229,True
4,16,cross_same_same,right_to_left,209,47,0.6837338209152222,0.10787580162286758,0.5758579969406128,True
4,16,cross_same_same,left_to_right,245,1,0.5676971673965454,0.1418609470129013,0.4258362054824829,True
4,16,cross_same_same,right_to_left,245,47,0.5676971673965454,0.1057548001408577,0.4619423747062683,True
4,16,cross_same_same,left_to_right,1,245,0.3609015941619873,0.10307807475328445,0.25782352685928345,True
4,16,cross_same_same,right_to_left,1,245,0.3609015941619873,0.1418609470129013,0.219040647149086,True
4,16,cross_same_same,left_to_right,155,198,0.5154918432235718,0.04050467908382416,0.4749871492385864,True
4,16,cross_same_same,right_to_left,155,198,0.5154918432235718,0.06322387605905533,0.45226797461509705,True
4,16,cross_same_same,left_to_right,231,198,0.38064372539520264,0.15977618098258972,0.22086754441261292,True
4,16,cross_same_same,right_to_left,231,198,0.38064372539520264,0.21812346577644348,0.16252025961875916,True
4,16,cross_same_same,left_to_right,47,209,0.628011167049408,0.10787580162286758,0.5201353430747986,True
4,16,cross_same_same,right_to_left,47,245,0.628011167049408,0.10574861615896225,0.5222625732421875,True
4,17,cross_variable_variable,left_to_right,235,196,0.6143853664398193,0.16241827607154846,0.4519670903682709,True
4,17,cross_variable_variable,right_to_left,235,196,0.6143853664398193,0.18013429641723633,0.434251070022583,True
4,17,cross_variable_variable,left_to_right,156,92,0.7699099183082581,0.30086636543273926,0.4690435528755188,True
4,17,cross_variable_variable,right_to_left,156,83,0.7699099183082581,0.13348862528800964,0.6364213228225708,True
4,17,cross_variable_variable,left_to_right,221,196,0.6269023418426514,0.17163240909576416,0.4552699327468872,True
4,17,cross_variable_variable,right_to_left,221,196,0.6269023418426514,0.2839827537536621,0.34291958808898926,True
4,17,cross_variable_variable,left_to_right,22,156,0.35514360666275024,0.03255123645067215,0.3225923776626587,True
4,17,cross_variable_variable,right_to_left,22,196,0.35514360666275024,0.023145049810409546,0.3319985568523407,True
4,17,cross_variable_variable,left_to_right,92,156,0.6524349451065063,0.082692950963974,0.56974196434021,True
4,17,cross_variable_variable,right_to_left,92,156,0.6524349451065063,0.30086636543273926,0.3515685796737671,True
4,17,cross_variable_variable,left_to_right,196,221,0.48609834909439087,0.2839827537536621,0.20211559534072876,True
4,17,cross_variable_variable,right_to_left,196,221,0.48609834909439087,0.17163240909576416,0.3144659399986267,True
4,17,cross_variable_variable,left_to_right,83,156,0.5962233543395996,0.13348862528800964,0.46273472905158997,True
4,17,cross_variable_variable,right_to_left,83,156,0.5962233543395996,0.09707705676555634,0.4991462826728821,True
4,17,cross_variable_variable,left_to_right,247,156,0.44674986600875854,0.08370653539896011,0.36304333806037903,True
4,17,cross_variable_variable,right_to_left,247,156,0.44674986600875854,0.05126295983791351,0.39548689126968384,True
4,17,cross_variable_same,left_to_right,235,196,0.5226337313652039,0.12498187273740768,0.3976518511772156,True
4,17,cross_variable_same,right_to_left,235,196,0.5226337313652039,0.21976301074028015,0.3028707206249237,True
4,17,cross_variable_same,left_to_right,156,92,0.7805076241493225,0.1434791088104248,0.6370285153388977,True
4,17,cross_variable_same,right_to_left,156,22,0.7805076241493225,0.10443726181983948,0.6760703325271606,True
4,17,cross_variable_same,left_to_right,221,92,0.5701637268066406,0.18187952041625977,0.38828420639038086,True
4,17,cross_variable_same,right_to_left,221,196,0.5701637268066406,0.10147535800933838,0.46868836879730225,True
4,17,cross_variable_same,left_to_right,22,156,0.23908631503582,0.10443726181983948,0.13464905321598053,True
4,17,cross_variable_same,right_to_left,22,235,0.23908631503582,0.07291261106729507,0.16617369651794434,True
4,17,cross_variable_same,left_to_right,92,196,0.5612467527389526,0.05947429686784744,0.5017724633216858,True
4,17,cross_variable_same,right_to_left,92,221,0.5612467527389526,0.18187952041625977,0.37936723232269287,True
4,17,cross_variable_same,left_to_right,196,235,0.5089964866638184,0.21976301074028015,0.2892334759235382,True
4,17,cross_variable_same,right_to_left,196,235,0.5089964866638184,0.12498187273740768,0.3840146064758301,True
4,17,cross_variable_same,left_to_right,83,92,0.47897088527679443,0.08047306537628174,0.3984978199005127,True
4,17,cross_variable_same,right_to_left,83,235,0.47897088527679443,0.07782541215419769,0.40114545822143555,True
4,17,cross_variable_same,left_to_right,247,156,0.5434973239898682,0.09500385820865631,0.44849348068237305,True
4,17,cross_variable_same,right_to_left,247,221,0.5434973239898682,0.07789172977209091,0.46560558676719666,True
4,17,cross_same_variable,left_to_right,235,196,0.6112933158874512,0.12958844006061554,0.4817048907279968,True
4,17,cross_same_variable,right_to_left,235,196,0.6112933158874512,0.1821599006652832,0.42913341522216797,True
4,17,cross_same_variable,left_to_right,156,92,0.7935457229614258,0.21971726417541504,0.5738284587860107,True
4,17,cross_same_variable,right_to_left,156,92,0.7935457229614258,0.11896093189716339,0.6745848059654236,True
4,17,cross_same_variable,left_to_right,221,22,0.5302327275276184,0.10020401328802109,0.4300287067890167,True
4,17,cross_same_variable,right_to_left,221,196,0.5302327275276184,0.29181674122810364,0.23841598629951477,True
4,17,cross_same_variable,left_to_right,22,156,0.3032151460647583,0.021680006757378578,0.28153514862060547,True
4,17,cross_same_variable,right_to_left,22,221,0.3032151460647583,0.10020401328802109,0.20301112532615662,True
4,17,cross_same_variable,left_to_right,92,235,0.6769890189170837,0.16243751347064972,0.5145515203475952,True
4,17,cross_same_variable,right_to_left,92,156,0.6769890189170837,0.21971726417541504,0.4572717547416687,True
4,17,cross_same_variable,left_to_right,196,221,0.4611288011074066,0.29181674122810364,0.16931205987930298,True
4,17,cross_same_variable,right_to_left,196,83,0.4611288011074066,0.23173435032367706,0.22939445078372955,True
4,17,cross_same_variable,left_to_right,83,196,0.5679051876068115,0.23173435032367706,0.33617085218429565,True
4,17,cross_same_variable,right_to_left,83,156,0.5679051876068115,0.09925763309001923,0.4686475396156311,True
4,17,cross_same_variable,left_to_right,247,235,0.4172651171684265,0.08147890865802765,0.33578622341156006,True
4,17,cross_same_variable,right_to_left,247,156,0.4172651171684265,0.027454786002635956,0.38981032371520996,True
4,17,cross_same_same,left_to_right,235,196,0.6101974248886108,0.23193037509918213,0.3782670497894287,True
4,17,cross_same_same,right_to_left,235,196,0.6101974248886108,0.16782069206237793,0.4423767328262329,True
4,17,cross_same_same,left_to_right,156,92,0.7968685626983643,0.061299294233322144,0.7355692386627197,True
4,17,cross_same_same,right_to_left,156,22,0.7968685626983643,0.042741406708955765,0.7541271448135376,True
4,17,cross_same_same,left_to_right,221,83,0.7470943331718445,0.1218259185552597,0.6252683997154236,True
4,17,cross_same_same,right_to_left,221,196,0.7470943331718445,0.11654891073703766,0.630545437335968,True
4,17,cross_same_same,left_to_right,22,156,0.36634087562561035,0.042741406708955765,0.3235994577407837,True
4,17,cross_same_same,right_to_left,22,247,0.36634087562561035,0.009457062929868698,0.35688382387161255,True
4,17,cross_same_same,left_to_right,92,83,0.5916204452514648,0.1739797592163086,0.41764068603515625,True
4,17,cross_same_same,right_to_left,92,83,0.5916204452514648,0.10190317034721375,0.4897172749042511,True
4,17,cross_same_same,left_to_right,196,235,0.4895658493041992,0.16782069206237793,0.3217451572418213,True
4,17,cross_same_same,right_to_left,196,235,0.4895658493041992,0.23193037509918213,0.2576354742050171,True
4,17,cross_same_same,left_to_right,83,92,0.47313523292541504,0.10190317034721375,0.3712320625782013,True
4,17,cross_same_same,right_to_left,83,92,0.47313523292541504,0.1739797592163086,0.29915547370910645,True
4,17,cross_same_same,left_to_right,247,196,0.4888623356819153,0.07986731827259064,0.40899503231048584,True
4,17,cross_same_same,right_to_left,247,156,0.4888623356819153,0.01142672449350357,0.4774356186389923,True
4,18,cross_variable_variable,left_to_right,180,27,0.4883419871330261,0.1518923044204712,0.33644968271255493,True
4,18,cross_variable_variable,right_to_left,180,27,0.4883419871330261,0.11027872562408447,0.37806326150894165,True
4,18,cross_variable_variable,left_to_right,19,100,0.6356395483016968,0.1491679847240448,0.486471563577652,True
4,18,cross_variable_variable,right_to_left,19,100,0.6356395483016968,0.17163987457752228,0.4639996886253357,True
4,18,cross_variable_variable,left_to_right,27,57,0.8331998586654663,0.12331382930278778,0.7098860144615173,True
4,18,cross_variable_variable,right_to_left,27,180,0.8331998586654663,0.1518923044204712,0.6813075542449951,True
4,18,cross_variable_variable,left_to_right,214,19,0.7384214401245117,0.10921400785446167,0.62920743227005,True
4,18,cross_variable_variable,right_to_left,214,100,0.7384214401245117,0.12267373502254486,0.6157476902008057,True
4,18,cross_variable_variable,left_to_right,100,19,0.793433666229248,0.17163987457752228,0.621793806552887,True
4,18,cross_variable_variable,right_to_left,100,19,0.793433666229248,0.1491679847240448,0.6442656517028809,True
