trial,fixed_points,raw_direction_resultant_length,raw_uncentered_top1_energy_fraction,raw_uncentered_top5_cumulative_energy,raw_uncentered_rank_for_90_percent_energy,raw_uncentered_participation_ratio,raw_centered_top1_energy_fraction,raw_centered_top5_cumulative_energy,raw_centered_rank_for_90_percent_energy,raw_centered_participation_ratio,projected_direction_resultant_length,projected_uncentered_top1_energy_fraction,projected_uncentered_top5_cumulative_energy,projected_uncentered_rank_for_90_percent_energy,projected_uncentered_participation_ratio,projected_centered_top1_energy_fraction,projected_centered_top5_cumulative_energy,projected_centered_rank_for_90_percent_energy,projected_centered_participation_ratio
132,0,0.455223837774314,0.2671619841704995,0.5817611961061776,27,9.291545040579702,0.20647239292211808,0.5093932350271171,31,13.20540916391172,0.09414919227471215,0.30997649502391217,0.7850229164859092,11,5.817338532064298,0.31147506048298523,0.788463615828916,11,5.768017183086651
133,0,0.4511985181551254,0.27024763995144696,0.5887436858842139,27,9.076202524968814,0.22433706923904378,0.5236714976734795,31,12.173795838278233,0.08886153471792775,0.3184131686073429,0.796014911374242,11,5.52599095402456,0.31993506468129473,0.7994048602922611,11,5.478682463959651
134,0,0.4611660016302905,0.26290829588516307,0.5787600444952411,27,9.457984769438214,0.2179386568973362,0.5053933836307962,32,12.892695309718766,0.09136932693787281,0.3109998422456341,0.7687671425449927,11,5.931387253232164,0.31266512459618445,0.7721875919083181,11,5.879041296600532
135,0,0.4565370465552659,0.2595912386619292,0.5822994986882977,27,9.362719728397566,0.22372174946021256,0.513004821643548,32,12.494874489703433,0.08990575843928252,0.3153321994692335,0.7910566508785584,11,5.5421551401124045,0.3167569363155957,0.7941411319223468,11,5.495218240495125
136,0,0.4532050205197809,0.26852532786938654,0.5736227656081749,27,9.464510523392368,0.19283814884842623,0.5009457442151166,32,13.98620910620307,0.09331582234385949,0.2938517704173517,0.7860492504095578,11,5.909142330787427,0.2946454868373189,0.789224846065023,11,5.863388951868284
137,0,0.45567067969309194,0.27076648780456813,0.5884068512464482,27,9.004363964076893,0.2229409354714043,0.525489702817368,31,12.301341239037324,0.08493630217831884,0.35792286763950865,0.8004698906800536,11,5.1344573680169745,0.35965857515524935,0.8039246270713396,10,5.08950127958461
138,0,0.45916588767395994,0.2667112232368628,0.5776661888548694,27,9.248377230350009,0.22110554451796272,0.5140421283571736,32,12.606604711587535,0.09978238661805712,0.33558965426720017,0.7852568716306627,11,5.6062112998920615,0.3373934629812672,0.7885673666193257,11,5.5562504409867115
139,0,0.45589738520800116,0.2653879288237608,0.5790971017538656,27,9.456546599469108,0.19972664682633842,0.5091704234679797,32,13.560056758959236,0.08934180846212902,0.3427140795420274,0.7816959689960474,11,5.517320122387371,0.34430142920144247,0.7854092567474528,11,5.469301267103784
140,0,0.45754063125411754,0.262369224924156,0.5820665058620893,27,9.363679762958716,0.20865638171821718,0.514256250228589,32,12.98149675976189,0.09122715469514645,0.31492302282346085,0.7796762915380501,11,5.815045046091066,0.3164595876490453,0.7834639855373435,11,5.763569255474106
141,0,0.45810211581671595,0.2665768866750816,0.5799534271190994,27,9.351876393969762,0.210919125567333,0.5082796885254742,32,13.140521459506953,0.08554869948139153,0.31750706213100544,0.7898598631248965,11,5.56987673454271,0.3190158600657659,0.7938306015840734,11,5.519961006558596
142,0,0.45751487473885283,0.26845983402240337,0.5829858559844073,27,9.160235201492414,0.21975850086414525,0.5114212907004971,32,12.673284115934122,0.09725374871775042,0.2933627941181159,0.7788738655737699,12,6.210041549424994,0.2952355182835408,0.7822667079052716,12,6.153816564401866
143,0,0.4561280956893288,0.2651059190135046,0.5826308507805871,27,9.174712094924832,0.22181033051332505,0.5156270360899383,32,12.48873166420618,0.08528925711269725,0.3232643781322776,0.7902335829899144,11,5.529326795588432,0.32481678414541326,0.7928092967764896,11,5.482758755773214
144,0,0.4542827506656777,0.27260842616363146,0.5888706444843944,27,8.97674354555399,0.2281795599813512,0.5263046450290693,31,12.030115221766323,0.0913900324057038,0.3572536932628143,0.801707005333941,10,5.122446912631182,0.35889217535769363,0.8049608216213587,10,5.079293275850557
145,0,0.45467437964152696,0.26562424052129235,0.5848930209147095,27,9.324388814656531,0.2061639925903736,0.5041631633666905,33,13.36104826197024,0.0986745118514622,0.3140061198654339,0.7715796913337395,11,5.838119954948041,0.31556082504883187,0.7752869744459941,11,5.786228886142412
146,0,0.4559495236534944,0.26348154875117735,0.5898426613844823,26,9.27154222532189,0.22011159947773049,0.5226933854995084,31,12.33089124172063,0.09052343547783624,0.3147848701505238,0.7907899171909621,11,5.687794079974096,0.3164505440383459,0.7938930438946107,11,5.638649156803921
147,0,0.45550482430966366,0.2590552228540918,0.5891671225357443,27,9.42600798780431,0.21403229229836424,0.5211461878805104,32,12.771559471353065,0.08734159199076465,0.34470796812720295,0.7950491334899831,11,5.355713671417676,0.34623705739466737,0.7983978964051298,11,5.311779140397796
148,0,0.4518458393437429,0.26094408512811545,0.5848382152716453,27,9.40468347997803,0.20827535770743488,0.5246025365084525,31,12.865231699105696,0.09030402344562283,0.3231698713141457,0.796174911048596,11,5.546270203520123,0.32452107325201157,0.799686026527333,11,5.499835455922212
149,0,0.4567141608005538,0.2677404863339193,0.5762221244381357,27,9.444219551952363,0.19369700902924677,0.5143876253914367,32,13.729106218391065,0.102281046741727,0.3011924061943099,0.7860037511912169,11,5.924611397247224,0.30223328323081317,0.7897010298527782,11,5.87464443866622
150,0,0.4591225629465721,0.26282778559898384,0.5774691523900521,27,9.468089889841506,0.19963517292304733,0.5080819088722618,32,13.551021727654158,0.10129015896572972,0.30720132540973905,0.771159044642588,11,6.05773004568404,0.30827193335181535,0.7747861325115841,11,6.009673050114822
151,0,0.45443912940509906,0.265228558058229,0.5882727384004062,27,9.32353902763344,0.20514363344948414,0.5275292171769814,32,13.062521608139464,0.0915234294507689,0.3188691182195437,0.8004311773886907,11,5.502530176318716,0.3203064114584154,0.8040659091264714,11,5.4548626376855
152,0,0.4618382383326531,0.271545107551091,0.5827124365866011,28,9.284579090326227,0.20196965600537256,0.509287308673388,33,13.564023293054708,0.095840856968206,0.29934208043527877,0.7845110581199877,11,5.977510823810773,0.3004072484371179,0.7882750902623448,11,5.927022999995234
153,0,0.4580116691738897,0.2620941966795544,0.5845838420115252,27,9.517634730665144,0.20188911859798453,0.5143344396935186,32,13.361224542240475,0.08960875495589389,0.32568630874697774,0.7840807550530053,11,5.709415747642814,0.3270484972281687,0.7872263358020251,11,5.6626038835004175
154,0,0.4554647754649661,0.2636266075550015,0.5711098280222742,27,9.644564905136999,0.19708281906000985,0.5058620765451843,32,13.856481848826755,0.0878367757371351,0.30010534074261036,0.7805798479844546,11,5.8381569962757975,0.3014389420243476,0.7842060938106792,11,5.78719177088742
155,0,0.4513052527951655,0.2678991935392086,0.5826491937340245,27,9.25211793411361,0.21353109406648646,0.5179161554268925,31,12.736710960555975,0.08866707488597611,0.3397913990434523,0.7910310075629655,11,5.4096779591864435,0.3414001009222415,0.7944450512136547,11,5.3628171254714125
156,0,0.4488228464715999,0.26868072203133864,0.5874285441067709,27,9.134557546155525,0.22180261175819518,0.5192834616882713,32,12.387907755078341,0.09721378705454696,0.28507075992591113,0.7849437752213566,11,5.877941100044859,0.28641015755030125,0.788548590387971,11,5.82669119643881
157,0,0.4601588011627391,0.26010893825565584,0.5766956189508082,28,9.555310061171571,0.2049452457872856,0.5011687010788834,33,13.54244184995268,0.09932929929637047,0.31002020077168013,0.7720563705760376,12,6.013632977713921,0.3115519979448969,0.7753121364177828,12,5.962085385618129
158,0,0.4591567120953421,0.268767896002364,0.5864863338936731,27,9.241809974708941,0.2071172325503618,0.5203359518017495,32,13.044810126743709,0.08939077381293206,0.3504879678451913,0.7899225804744424,11,5.219849267666831,0.35204348923351925,0.793515964199242,11,5.175332292877773
159,0,0.46374628035510534,0.26787290973635386,0.5558602391085281,28,9.558202123701305,0.19365210434210198,0.47810880604804507,33,14.58955405276415,0.09283480372849705,0.2984762120875636,0.7699686534402116,12,5.979943041613287,0.29996392113705816,0.7738444464793127,12,5.923217456480631
160,0,0.45896128111128903,0.2681466957090268,0.5928476238097542,27,9.153006863819348,0.2176580740179501,0.5268701121640149,32,12.315098537074778,0.09392532765762648,0.307811071395302,0.7915775448956422,11,5.66707317141122,0.30919711326896065,0.7955741517133817,11,5.61701091701339
161,0,0.46063683825447416,0.2710628575503569,0.5854293224828407,27,9.21119314394782,0.21584613500791155,0.5171392964077459,32,12.682855181685007,0.08950401772233665,0.31565122354183006,0.791094887098915,11,5.6162460459981585,0.316724302949496,0.7943280977645111,11,5.571555719414599
162,0,0.44806358185641076,0.2658718759609228,0.5871980134204136,27,9.247989480835496,0.21369800468011155,0.5279574705310146,31,12.52620066103609,0.0901599233506959,0.320599107185063,0.7785218356187799,11,5.6367341434768194,0.3222718855249982,0.7822382207689019,11,5.586312949633463
163,0,0.4578020869444114,0.257769537330006,0.582831459639402,27,9.735905721859465,0.18106987705659233,0.5188344436965417,32,14.191743491447584,0.09013399623505364,0.3243538507009343,0.7867174104383796,11,5.576073053790608,0.32561801101296267,0.7897729606048804,11,5.530750822327289
164,0,0.4540877420895938,0.27237824322901544,0.5799699810937103,27,9.235849815137305,0.21195093566977613,0.5052825250824158,32,13.08643151788023,0.0891326996220083,0.31820856648047324,0.7832710347245381,11,5.76024121833676,0.3197443308367241,0.7868650347269759,11,5.711325938441069
165,0,0.4620894736993634,0.2606679583569203,0.58906949835979,27,9.381966652240623,0.2069332754331838,0.5189326693418665,32,12.968753937836466,0.09607798755983032,0.3182156136103037,0.7855191961368898,11,5.644076020225579,0.31980927480564636,0.7894384263686646,11,5.591495784358205
166,0,0.4591742305648529,0.26380684031295715,0.5739679773252134,27,9.360340016694447,0.220295313668862,0.5103598626618242,32,12.656805396745064,0.09577363742824875,0.3144281439628216,0.7783395963029967,11,5.711050520210565,0.3162758884705957,0.7819335105296041,11,5.658186709598018
167,0,0.45862714809941485,0.2585585831499481,0.5831219691757592,27,9.614776160525789,0.20033964596208853,0.5173395802228611,32,13.516191287551603,0.0947962293085782,0.28904572414740043,0.7801266207152824,11,6.09356933608759,0.29007006026329296,0.7838195619640281,11,6.042768013174213
168,0,0.4591249106124595,0.2656354425388646,0.5829989976042913,28,9.365466159643566,0.1993209102973598,0.5089720828211598,33,13.630170603325194,0.08792422005191024,0.3303333638203337,0.7930128331762747,11,5.591654817904728,0.33203872707164134,0.7966080523461067,11,5.542383816999639
169,0,0.46009143986717915,0.2601928812541276,0.5721107582328263,27,9.608370667111759,0.2054436712765284,0.503238363004189,31,13.387663353673268,0.09550526263996079,0.3513191762916956,0.7806603919605667,11,5.409380908825316,0.3531403374424815,0.784281954574304,11,5.360390753389689
170,0,0.456113524114622,0.2698612395697414,0.5754858662566529,28,9.399973495498328,0.19275602601391115,0.500802229090766,33,14.142158123888311,0.09813940669616052,0.3070550628206544,0.783405131255999,11,5.8170352870495545,0.30837628501926606,0.7867508288687904,11,5.765740829565253
171,0,0.4520531500583573,0.26683796520466574,0.5804841493865494,27,9.426895990211946,0.19442339184586369,0.5119947520839487,32,13.774584461530626,0.09170653127323711,0.30452058090977846,0.7808015834790101,11,5.847207250079147,0.3056110120063651,0.7842244012600742,11,5.801557017244211
172,0,0.46055019469289527,0.26852513304193143,0.5797534834805776,27,9.334429915010128,0.20143934129747829,0.5103078942223976,32,13.583266105372346,0.0912296959241426,0.30174003558606954,0.7797304037867532,11,5.898475063528517,0.3030252448546492,0.7835563513003605,11,5.846642493239314
173,0,0.461211828369893,0.26086343267525874,0.5785383467143222,27,9.554189106811942,0.20435372761535833,0.5072079425205926,32,13.483768769004435,0.09168324498446659,0.33938759409598424,0.779786924875831,11,5.4611087314836,0.34110219341544556,0.7836335233713445,11,5.411077259678838
174,0,0.4553702443960513,0.2567936061996374,0.5885289143496292,27,9.50836202857667,0.2137277181018355,0.524550848336429,31,12.667805858758586,0.08511938049517713,0.3378296974160888,0.8006238815970756,11,5.252456822819054,0.3393932518107314,0.8044235928129372,11,5.206590164205654
175,0,0.4591399875950694,0.2649673619714264,0.5720255383243699,28,9.529952991339576,0.20102752665407955,0.49838727062407745,33,13.772182204521595,0.09886635133706806,0.3104293294954811,0.7800110249755847,11,5.798858321712145,0.31187782840228556,0.7837381344498631,11,5.747108219648656
176,0,0.4575186945055533,0.2674172089845628,0.5820723932877998,27,9.276843151225638,0.20555999962703203,0.5097450234521588,32,13.355784326693408,0.09615649036227877,0.3197667843724921,0.790355305518012,11,5.651827267269582,0.32124790404816267,0.793584024831879,11,5.6021215172074745
177,0,0.4621341948776253,0.2626054207045371,0.5773828410670476,27,9.596855794219548,0.18943286430048098,0.5040280336946691,33,14.169209378912427,0.0928605370608782,0.32403495458375714,0.7880548771551185,11,5.635614901447997,0.32544574568064777,0.7918926893448094,11,5.585515303341248
178,0,0.45882596442449136,0.2747292650088184,0.5789791445395901,27,9.086871145328201,0.2206102440567024,0.5015974051883691,32,12.783656656362595,0.09770038200810362,0.2826238746682563,0.7758253568633454,11,6.00083033430197,0.2837433372632566,0.778935070757699,11,5.949075545402801
179,0,0.45348977072758484,0.27262216370233244,0.575339667083467,27,9.19231642238714,0.2132772732405195,0.5079205073630373,32,13.034264737521006,0.09050476902593228,0.28896268563392286,0.7859694453744649,11,5.786969916088851,0.2907824562443419,0.7896049412393912,11,5.735903086052917
180,0,0.4543327891506285,0.2570244450308634,0.5852014445225043,27,9.51668863169828,0.2053201895986287,0.5212214191892236,31,13.086755617768677,0.09388974735127156,0.3614040790818574,0.7993753367199681,11,5.115483829241959,0.3630158155310587,0.802567463763946,11,5.071548926784749
181,0,0.4573198389356776,0.2655084323998535,0.576545317579836,27,9.42044120080719,0.2078085777425363,0.5119697513170037,32,13.090012108531004,0.09205189818881993,0.3053879061240414,0.7806875837885057,11,5.91706223456005,0.3068424360726168,0.7843447888004431,11,5.865299765737459
182,0,0.4509581259865114,0.264865754412225,0.5928542569402554,27,9.103730045237121,0.22518735423129507,0.5226441365471004,32,12.20729299443214,0.08861887588467604,0.34475018803377944,0.7968386909258536,11,5.350582630558387,0.34646690403135355,0.8005535791686134,11,5.303829976947254
183,0,0.46288762202234857,0.2663051273430088,0.5874311345860813,27,9.138042372275768,0.22226611075886724,0.5191197274387565,32,12.469453976391158,0.09828622568455293,0.339495601810867,0.7860213853765073,11,5.498698436379159,0.3411509549662271,0.7899626134253699,11,5.450344683565602
184,0,0.45275341167957867,0.2790623729488499,0.5811605582598198,27,8.962859705156378,0.2180277989490826,0.5137127716045852,32,12.717111027308468,0.0923195398525708,0.3011062710857521,0.773597370919416,12,6.060578434639227,0.30291028649171653,0.7776559065779831,12,6.002250099062487
185,0,0.4598540983485015,0.2648348242506304,0.5800197230542032,27,9.420751246858366,0.20361311011317473,0.516690011800348,32,13.258435076471624,0.09449861130461336,0.3146578023397381,0.7873273039774921,11,5.71982870102737,0.31602889189112243,0.7910672816010572,11,5.669599220052322
186,0,0.4579101946282436,0.2660392337342452,0.5773505254326344,27,9.377453951998891,0.19986579044566455,0.5073543797746874,32,13.540593576332029,0.09222780413376275,0.34491269394107055,0.7809285093995505,11,5.428767075001777,0.34663033633502993,0.7845505204222329,11,5.382628915965092
187,0,0.45646627959493374,0.26438986919726265,0.583465274820392,27,9.292727439441363,0.2111302861336188,0.5186433426861541,32,12.8965949335714,0.09370529041588657,0.32456999171525086,0.7952557820699457,11,5.417481904496926,0.3262035824971631,0.7985324923090605,11,5.368214497197843
188,0,0.4536676702791387,0.2745644343959209,0.5948364216534419,27,8.74102773872748,0.24473500176080115,0.5293137328737668,32,11.280410727401247,0.08850779682789092,0.34797763199250764,0.7876742039349656,11,5.3511807250002645,0.349833859064054,0.791197899732853,11,5.303938455393499
189,0,0.4587731732139592,0.258042229922559,0.5784164668984568,27,9.687785140631576,0.1837508097889395,0.5123487463230492,32,14.172232035458054,0.09200493138379737,0.32132520616063104,0.7785826650843052,11,5.86239934234159,0.32266042337533485,0.7818081690723822,11,5.814671370273677
190,0,0.45521733112290336,0.27465891395582376,0.5873494785062819,27,8.86906230575216,0.23329426416181284,0.5264477929933931,31,11.836046812398232,0.08856050745344747,0.3376836838425559,0.797287030115685,11,5.2584445375154525,0.339511778029156,0.8008883234369264,11,5.209377093563978
191,0,0.4522248471650686,0.2772480392309494,0.5857778132701451,26,8.971349263641224,0.21818366718399743,0.5227049955370213,31,12.454360876949028,0.08827875510408742,0.31025004286412117,0.7819192693917038,11,5.856266728509704,0.311760091655977,0.78562270473776,11,5.801642067041568
192,0,0.4556926282217862,0.2555042061668659,0.580569615690277,27,9.763850692576836,0.18494070563045523,0.5195811348213313,32,13.988385731253159,0.09193329820842681,0.28582234702139964,0.7828997527894569,11,5.929697621483977,0.28700095076738336,0.785991116299951,11,5.878539670254662
193,0,0.45538726743443864,0.2646346959679121,0.5748329293669557,27,9.479259270850854,0.19961547423993087,0.5123041227288052,32,13.54407512833505,0.09044123015101595,0.3095187700866047,0.7960396387264852,11,5.681443567208977,0.3110726755003899,0.7997214651250483,11,5.63012872340541
194,0,0.4565306122265513,0.26848667993313147,0.5691038979344751,27,9.452867493090336,0.20113539804621394,0.4940154133828507,32,13.816970192535306,0.0879687421197004,0.30208776387493713,0.7779475870296965,11,5.984194788055965,0.30331734206381833,0.7814692932566093,11,5.933227012949502
195,0,0.4573310648893756,0.26597709788354346,0.5833840216626014,27,9.379602706813913,0.20655246175066713,0.5249212688195379,31,13.036542720882856,0.09802868885974447,0.3049920553572003,0.7963813768458029,11,5.67020184060863,0.3061999193361353,0.7996322371813593,11,5.623306593685322
196,0,0.4505968330755196,0.2668490102629858,0.5967667640946074,27,9.08579242600837,0.22646998482731262,0.5329213827434713,31,11.966432028540325,0.08891939347814942,0.3159109467507585,0.7915133149014861,11,5.6283855029164425,0.3173897265139383,0.7946597379814498,11,5.581921990135592
197,0,0.4592712142914862,0.25726122289351183,0.5679139916649044,27,9.636361438364998,0.20738533579894944,0.49728954079190607,32,13.501784464216101,0.10440198988464644,0.30975921341719737,0.7726567399910996,12,5.8835844113440725,0.3115039848595046,0.7765698809221164,12,5.82826357666365
198,0,0.45578263084996734,0.2668131975723112,0.5876079756373609,27,9.256455860523436,0.21284307760776452,0.5153704818635311,31,12.79624515323177,0.0865866757693584,0.29368531792783514,0.7824580937607039,11,5.978184333658643,0.2948931249579176,0.7860877254117381,11,5.927846239276588
199,0,0.4520794597912089,0.2607061377212038,0.5860832619913079,27,9.538357262501252,0.20392468662035118,0.5207419211035619,31,13.08363654207262,0.09204433076157467,0.3095601416628843,0.7951786187070845,11,5.667903374418649,0.3108936228753538,0.7985597730091155,11,5.620099638260371
200,0,0.45234050991660596,0.2660357189393033,0.5873291299358702,27,9.154474073905698,0.22106523195441832,0.5226722054600538,31,12.36550695317196,0.09588057088481937,0.3419758865274557,0.7993944586564504,11,5.242001470139733,0.34369127419179873,0.8030545470713417,11,5.194713432129866
201,0,0.4567773789993013,0.2660687895917197,0.5787567953965241,27,9.284273814677071,0.20522613995824432,0.5118016913689288,32,13.262717669122516,0.09042496939312569,0.31879317298331955,0.7851059072958713,11,5.624304594696054,0.32023810275958237,0.7884621941260644,11,5.572437881267528
202,0,0.4572302169769683,0.26194132662742076,0.5865895979452558,27,9.405816082975631,0.20736830309988258,0.5183693673512711,32,13.038014971291123,0.09397516275869952,0.345285008230199,0.7914763213520308,11,5.408736481134117,0.3468758273130731,0.794922348988635,11,5.363345617709395
203,0,0.4549549355578114,0.2638477825702465,0.5771465184004293,27,9.45198036477073,0.19536137468611067,0.5072210216891556,32,13.690282512306116,0.08937651969201585,0.3351910074048309,0.7838477508401118,11,5.434159903358637,0.3366775106357819,0.7872213011477306,11,5.388100843873181
204,0,0.45568388314540953,0.2760522920250614,0.5857603493844112,27,8.968952235369528,0.21933437469763503,0.5250071956148651,32,12.427321371688311,0.09468766576773226,0.3248186263647431,0.787705192358396,11,5.498735911796868,0.32632751122743814,0.7908174558273493,11,5.452285516179559
205,0,0.45243344227569965,0.2668650164244407,0.5807024438390831,27,9.234762439689648,0.2123442077524413,0.5141115271015293,31,12.921553556161264,0.09636934088327587,0.3528202273038067,0.7868618031088301,11,5.310619447275335,0.3546239882561495,0.7903854671595488,11,5.262960420046107
206,0,0.45643614228117146,0.2667577909546832,0.5911174929078691,26,9.148646390673042,0.22091316701144903,0.5273262328887806,31,12.259733008339513,0.09578752879129228,0.3229599313689997,0.796074245912623,11,5.5512964150421595,0.3245173176806871,0.800109447044064,11,5.500393013418443
207,0,0.4642878776409177,0.26326751756593647,0.5761691220449929,27,9.668814384889444,0.18613674354402188,0.5034604650985859,32,14.28114336351707,0.0948221242468907,0.32477292809736613,0.7735780180214392,11,5.753463909847622,0.32603521496209337,0.7768893024860959,11,5.704583969048699
208,0,0.45464008231629716,0.2613320319497894,0.5877037540590763,26,9.235446093111143,0.22801166921155325,0.5201798762252179,31,12.0842328169941,0.08964110531278743,0.3550062702131553,0.7915820863179776,11,5.269264145509767,0.356868372025048,0.794839180400817,11,5.2231261800574575
209,0,0.46306171939627483,0.26124128567073374,0.5696911722550947,28,9.645202835671597,0.1915901471647146,0.49366977121701994,33,14.37600885206917,0.09251397095349595,0.32213897897306903,0.7659236355070711,12,5.8047380496191945,0.3237353165186088,0.7701082398726555,12,5.748707583650108
210,0,0.45906236498404396,0.25962454694893816,0.5722179759027811,27,9.699108583918454,0.19225393317284017,0.4968137908555401,32,14.21735519908315,0.08712867920226515,0.2965883029516171,0.7856956339017961,11,5.787133832433133,0.29776306059794166,0.7893049883732908,11,5.736517786109032
211,0,0.4610503079988499,0.2562627264827458,0.5854126255596868,27,9.604469119610231,0.20421042575137974,0.5122333795961398,32,13.224216228162321,0.09523190325323913,0.3264604334828007,0.8019350734789192,11,5.319987684574902,0.32788386574173467,0.8055667096838561,11,5.2736835664742046
212,0,0.45561326692524756,0.2710758259037549,0.589200981584979,26,9.057694916815242,0.22381359398949674,0.5223155472720818,31,12.224394176687431,0.08808454105037562,0.32795680393988014,0.7960254473714182,11,5.454476731922314,0.32920355092421105,0.7989428832892856,11,5.411674264707882
213,0,0.4593903032201088,0.2670387089849226,0.5842230372681373,27,9.214127075202887,0.2209099079494383,0.5171255877854287,32,12.53431627331511,0.09818889481256371,0.33475495884761003,0.7813537901308729,11,5.5245996987020956,0.3364073329763318,0.7847205814355107,11,5.4748944252542096
214,0,0.4536902514376105,0.26702258083815933,0.5876800689653106,27,9.01673868652841,0.23907678372614066,0.5224713530506566,31,11.585868735577014,0.08294629714160402,0.3537671171881248,0.80182128726716,10,5.154952214078237,0.3552719120047553,0.8050130550417376,10,5.1140273295281204
215,0,0.45234094286260923,0.2746970404801507,0.5863432129615987,27,8.970769851852289,0.22867834359807876,0.5216872767928273,32,12.056374275935639,0.09168786329518991,0.3251184138416153,0.7789370467849333,11,5.640292381004158,0.32654418848425315,0.7821258230435234,11,5.5928007126344825
216,0,0.451413882122592,0.2648227751779644,0.5858471778416844,27,9.398375358842024,0.20894339715325008,0.5251916478384532,32,12.866143143390206,0.0895241041326008,0.2901127010661167,0.7829319411565806,11,5.7993685759160725,0.2912037158147835,0.7865189437861707,11,5.750167912455694
217,0,0.4575499668411614,0.26822308010495977,0.5835027382880635,27,9.286860851969937,0.20871744613813223,0.5163527905246116,32,13.047303845929,0.08754454135515526,0.29266528159512667,0.7898243637630994,11,6.000069846258011,0.29370194845486,0.7932517413368978,11,5.954398990654996
218,0,0.45372821238640837,0.26976331994631336,0.5915260532924385,27,9.065808020442818,0.2161943766690545,0.5270539791820146,32,12.497184067388945,0.09114605367934778,0.3071384130648007,0.7959562324977235,11,5.7343990425506695,0.308598794994659,0.7992018489228602,11,5.687098108276032
219,0,0.45553040064245715,0.25882968715167637,0.5765707649051098,27,9.466394046273072,0.2123211189324264,0.5026299923106612,32,13.021359748840117,0.09294863986085761,0.3228612394757464,0.7815959373792672,11,5.791674244196857,0.3243701634681581,0.7852911732907004,11,5.7428771456862515
220,0,0.4533811564893773,0.2659601133056229,0.5852167224565198,27,9.314890657200737,0.21166703703849188,0.5226323776022153,31,12.759246073401654,0.08898236294361331,0.29949056601224555,0.7908499659624844,11,5.785901694387916,0.30067579720768073,0.7942642871840041,11,5.738419008224848
221,0,0.4589779989984044,0.26897405564759375,0.5742778102179139,27,9.336041275979644,0.2002595415119854,0.5051225928447501,32,13.622507756068416,0.09327291721249538,0.30406494689099656,0.7834715207396701,11,5.5992368177661955,0.3056757547753428,0.7868127291236235,11,5.546383165421874
222,0,0.46142924508313976,0.27510390458449074,0.5800352438997158,27,9.092995976258516,0.2101893589030496,0.5050701954744141,32,13.068080930371872,0.10019651229714524,0.2962826476871063,0.7829988747059452,11,5.759179205116622,0.29729290165311734,0.7862733047747582,11,5.7088876997738005
223,0,0.4564029338614814,0.2666823824264162,0.583832409029852,27,9.263170263338589,0.2075094585398355,0.5170065243166354,31,12.946567957343495,0.0948927053505392,0.3241662421003155,0.7851175813316489,11,5.644364559720769,0.3257425240200109,0.7879179227026906,11,5.5963560410412265
224,0,0.4536463453697927,0.2631964124969346,0.587796821737862,27,9.406746967489667,0.2100250492859482,0.5245847024277434,31,12.785064677743609,0.09051584404625697,0.3247439295210185,0.7922691849170829,11,5.427656261082872,0.3261950798720794,0.7959047228039627,11,5.379782120821205
225,0,0.45206512824294487,0.2643814331508159,0.5856530964985436,27,9.211243287496503,0.22581003201973338,0.5224310020192524,31,12.206908546664495,0.08871857660950688,0.32268904339393933,0.789809538824443,11,5.560697351506074,0.32426568653628385,0.7934856436988763,11,5.5125593035869604
226,0,0.4577438722140721,0.2729226578199829,0.5897945658175978,27,9.04657579907178,0.2246793561450471,0.5266836699530174,32,12.202827073260428,0.08510108110741882,0.30428702604066565,0.7949668840283024,11,5.5402355697989805,0.3059462473818665,0.7988059404446409,11,5.486852554009023
227,0,0.4577300040416407,0.2718104358691238,0.577834802418008,27,9.157644396327381,0.21415246812498157,0.5065086247346531,32,12.841365615055256,0.08922866458776402,0.31625149557291043,0.7835136984413825,11,5.436313774699971,0.31771565963338777,0.7867734687286922,11,5.390433413495073
228,0,0.4567548293569362,0.2602553770420709,0.5827096350174761,27,9.538797803908569,0.1999061825729995,0.5156372986572214,32,13.490119888489094,0.09438739977232223,0.3353913782156389,0.8000147491269488,10,5.334929181042971,0.33679919043590983,0.8031320958809541,10,5.290907783385079
229,0,0.45926783244453423,0.26416024754063255,0.5846553298138635,27,9.344846463923998,0.20285341900828338,0.5152471487197444,32,13.23708836927319,0.09180774122670461,0.33470946611642155,0.7990263295025969,10,5.474899125216541,0.33604484635297716,0.8026203475468062,10,5.431214728336975
230,0,0.45754060342917646,0.26848332248615076,0.5879942556309017,27,9.162354733009938,0.2186365143946658,0.5247671369510186,31,12.448261216142678,0.09268655767768363,0.30818662675368413,0.796386342742713,11,5.589291000887201,0.30945573863428194,0.8002319413243506,11,5.540641184050767
231,0,0.4580278730728314,0.25794203498541773,0.5804957372025566,26,9.488304244465397,0.21635598514071785,0.520101263033982,31,12.642195752592624,0.09267662048832133,0.3495545937430383,0.7898866350331749,11,5.349160948888212,0.3511730728692726,0.7936242076067652,11,5.303064160289893
232,0,0.45858187429088504,0.2601065297802522,0.5753323880156179,27,9.520650002553866,0.21149327503544327,0.506677879681817,32,13.179954518071959,0.09457522961503326,0.301902025496591,0.7812168376374832,11,5.81227578872674,0.3034851499111992,0.7848044528968775,11,5.756964106752684
233,0,0.458177915689818,0.2699190118106447,0.5884954155039444,27,9.066365650460384,0.22169421132638076,0.5231700529236375,32,12.305697774234075,0.09101832282809777,0.3463492045201153,0.793075341547074,11,5.2478310694357955,0.3480463407675838,0.7966754670622216,11,5.201405612804691
