trial,fixed_points,raw_mean_alignment_to_fit_direction,raw_median_alignment_to_fit_direction,raw_positive_fraction_to_fit_direction,raw_resultant_length,projected_mean_alignment_to_fit_direction,projected_median_alignment_to_fit_direction,projected_positive_fraction_to_fit_direction,projected_resultant_length
181,0,0.42264876320452044,0.4234868830598748,0.9444444444444444,0.4401465058326721,0.02242777113480193,0.038228587911048745,0.5833333333333334,0.07835832238197327
182,0,0.4385027914704737,0.4666442948766264,1.0,0.45522740483283997,0.03993242248887665,0.07479120713449296,0.5555555555555556,0.09690483659505844
183,0,0.4265332745746313,0.4538419150788496,0.9444444444444444,0.4450102746486664,0.011953665242184454,-0.007639065662745129,0.5,0.10109566152095795
184,0,0.4456072410460069,0.4512408749817488,0.9722222222222222,0.46012529730796814,0.05057948995537111,0.04190587368745196,0.5833333333333334,0.09750544279813766
185,0,0.43063131054806997,0.4674022634499281,0.9722222222222222,0.44660133123397827,0.02745941985059741,-0.0010084546952193862,0.5,0.10533075034618378
186,0,0.43666307040135877,0.4658473454390774,0.9444444444444444,0.4530078172683716,0.021334308448522785,0.035700027046400414,0.5555555555555556,0.09422124177217484
187,0,0.4432743732672744,0.46586152785045365,1.0,0.4598969519138336,0.03665507828781457,0.04614372074366111,0.5555555555555556,0.09120267629623413
188,0,0.41983122456691285,0.46195240221455225,0.9722222222222222,0.43580856919288635,0.013913883907918935,-0.0057666178693963465,0.5,0.06771621853113174
189,0,0.4433061824334236,0.44061210849643784,0.9722222222222222,0.45811727643013,0.02893606311651133,0.01767064668053061,0.5277777777777778,0.08482606709003448
190,0,0.422676630256491,0.43836784995507483,0.9722222222222222,0.43846243619918823,0.009227268525057732,0.004569173646927558,0.5277777777777778,0.1020733192563057
191,0,0.41971714583684533,0.4275804591306671,0.9444444444444444,0.43582823872566223,0.017546625853238535,-0.01582173374059148,0.5,0.10468742251396179
192,0,0.4331067836822992,0.4824222650367874,0.9444444444444444,0.44964948296546936,0.011950548436230652,0.03367404307320893,0.5555555555555556,0.10309155285358429
193,0,0.42992263640706013,0.5004245741940503,1.0,0.4473887085914612,0.013064345094086759,-0.03540967935050626,0.4444444444444444,0.11713933944702148
194,0,0.4375272899129526,0.5137015801624019,1.0,0.4511280357837677,0.008890369169830496,-0.027875620334411357,0.4722222222222222,0.09871995449066162
195,0,0.4315629459964457,0.47268325799825084,0.9722222222222222,0.4462498724460602,0.04282727819959042,0.051552798253826915,0.5833333333333334,0.0954965278506279
196,0,0.44159247776199767,0.4586591428593454,1.0,0.45620155334472656,0.030731993640356184,0.023798255970714693,0.5555555555555556,0.08636603504419327
197,0,0.4530699139491814,0.4822498935717202,1.0,0.46878689527511597,0.02729135457156134,0.06439123239456687,0.6111111111111112,0.10778449475765228
198,0,0.44533477149343387,0.49037967202258337,0.9722222222222222,0.4617122411727905,0.02185927973537799,0.021444685473903928,0.5277777777777778,0.08775246888399124
199,0,0.41626185898191614,0.4196926325773608,1.0,0.43292856216430664,0.00983821363740133,0.019855880725450765,0.5277777777777778,0.08178718388080597
200,0,0.4475275059276368,0.5191472423461592,0.9722222222222222,0.46454429626464844,0.035517696918997504,0.031727291504106775,0.5277777777777778,0.09943948686122894
201,0,0.4266953200046649,0.44482513023250503,1.0,0.44322070479393005,0.03676922707694856,0.05158642424404154,0.5277777777777778,0.08767769485712051
202,0,0.4327772781911397,0.4549816687342715,1.0,0.44787415862083435,0.02967995879025734,0.052457388722936406,0.5555555555555556,0.09677484631538391
203,0,0.4259115116806822,0.4593268986388022,0.9722222222222222,0.44348207116127014,0.014611955636141784,-0.01766477806279821,0.4722222222222222,0.08402930945158005
204,0,0.43618341471615213,0.41872798862365795,0.9444444444444444,0.4521178901195526,0.043574632262769836,0.06957223621678983,0.6111111111111112,0.10419667512178421
205,0,0.4304998741307309,0.4668600317373853,0.9166666666666666,0.4486772119998932,0.035211944026248124,0.03819024227854913,0.5555555555555556,0.0938226655125618
206,0,0.44492068376335264,0.429088511555419,0.9444444444444444,0.46010714769363403,0.04102439545030726,0.06339683335543327,0.6944444444444444,0.10211633145809174
207,0,0.43623398287699966,0.4636839785628335,1.0,0.4507027268409729,0.02045200787912048,0.04147486893211924,0.5833333333333334,0.09591168910264969
208,0,0.4318582677796718,0.4495566911963613,0.9722222222222222,0.45115870237350464,0.01623620928259449,0.013187479871776597,0.5277777777777778,0.10598433762788773
209,0,0.4357203914600669,0.44206302757502064,1.0,0.45128175616264343,0.03129805167335867,0.022895496054216202,0.5555555555555556,0.10321556776762009
210,0,0.4448839811760065,0.4872472078059889,1.0,0.462149977684021,0.01127299439918829,0.027656038759239075,0.5833333333333334,0.10092397779226303
211,0,0.43506858212579264,0.4736389535578863,1.0,0.4506513178348541,0.02533703838235449,0.016979192675945273,0.6111111111111112,0.08826272189617157
212,0,0.44245232471976653,0.5011233579079194,0.9722222222222222,0.4589940905570984,0.030131664596297188,0.041355044895284056,0.5277777777777778,0.09880028665065765
213,0,0.43171497022555927,0.4951637308319148,0.9722222222222222,0.44821083545684814,0.017830217150379905,0.009548897831641937,0.5277777777777778,0.09590468555688858
214,0,0.42870486354768933,0.41190398888185153,1.0,0.4457624852657318,0.0369521932726482,0.049456977323739236,0.5555555555555556,0.10713940113782883
215,0,0.4190911653415863,0.43192903779302305,0.9444444444444444,0.4356766641139984,0.01731424218266635,0.010612275967232316,0.5,0.0913684070110321
216,0,0.4204758297673765,0.45958590980067104,0.9444444444444444,0.4356212019920349,0.02714794365897839,-0.034632322172819724,0.4444444444444444,0.1003866046667099
217,0,0.4285748848178195,0.43465280020613173,0.9722222222222222,0.446268230676651,0.006138808851310323,-0.04004759155175035,0.4722222222222222,0.08521699905395508
218,0,0.43058934570882934,0.4464796137277428,0.9722222222222222,0.4469514787197113,0.0197258457692125,0.02505560344658088,0.5833333333333334,0.09296222031116486
219,0,0.4553348143400506,0.45772113301254613,1.0,0.4726068079471588,0.0011867262024632878,0.004926781909694558,0.5277777777777778,0.09939341247081757
220,0,0.44419731442070653,0.4523540447321907,1.0,0.4601196348667145,0.005514732585732772,-0.034267083190933634,0.4166666666666667,0.09778007119894028
221,0,0.4341278408042971,0.49293167254131154,1.0,0.4517929255962372,0.013244189356687232,0.03497072600474608,0.5555555555555556,0.10252266377210617
222,0,0.4246563721855851,0.4324210172578823,0.9722222222222222,0.4388216733932495,0.02835004181184831,0.08179422681384627,0.6388888888888888,0.10360659658908844
223,0,0.4414532766929598,0.44393989001452766,0.9444444444444444,0.459524929523468,0.014224401821549718,0.005993736842085668,0.5277777777777778,0.1040707603096962
224,0,0.43353411987288315,0.5054395176872882,0.9722222222222222,0.44982588291168213,0.02678318300667851,-0.05057260134560958,0.4722222222222222,0.10011263936758041
225,0,0.44137861382477755,0.44052667870641815,1.0,0.45733100175857544,0.04223242134433705,0.08799738738096864,0.6111111111111112,0.12682144343852997
226,0,0.42937170783163564,0.49421089916400274,0.9444444444444444,0.44579848647117615,0.02047294629713362,0.009426098738542756,0.5277777777777778,0.08448228240013123
227,0,0.4459902304852314,0.45942580994051474,1.0,0.46207866072654724,0.025240526557048906,0.08438557448701495,0.6111111111111112,0.09107457846403122
228,0,0.44559806082798636,0.4613355686370716,0.9722222222222222,0.46282848715782166,0.030954015702631923,0.028420751328647968,0.6388888888888888,0.1192614957690239
229,0,0.4414054594811224,0.44365695593849325,1.0,0.4605005979537964,0.014137702808768712,0.038708836474710226,0.5833333333333334,0.10672255605459213
230,0,0.4227989289192917,0.3948784724530043,1.0,0.44175025820732117,0.030035911857644735,0.01704200905274081,0.5555555555555556,0.09077572822570801
231,0,0.43763449355560474,0.4529953829067698,1.0,0.45339640974998474,0.009711313410689718,0.04524125261502476,0.5833333333333334,0.09527342766523361
232,0,0.4533746709139374,0.49032167872931265,1.0,0.47066977620124817,0.024618698197401277,0.06010864428421529,0.5833333333333334,0.07825034111738205
233,0,0.451000931296777,0.4579046955834499,0.9722222222222222,0.4678986966609955,0.03036624163633045,0.014214803719711287,0.5555555555555556,0.1023712083697319
234,0,0.44296058037176556,0.46548768093045134,0.9722222222222222,0.45806029438972473,0.02566353963953863,-0.014366596789478528,0.5,0.08629275858402252
235,0,0.4442826290285552,0.4552022829613432,1.0,0.45788511633872986,0.028732150998147063,0.039064961168034075,0.5277777777777778,0.08221907168626785
236,0,0.43685798420566324,0.4326913633566709,0.9722222222222222,0.4521540701389313,0.03376198605203576,0.05005438248501764,0.6388888888888888,0.09532437473535538
237,0,0.4375392833347732,0.4353533146058115,0.9722222222222222,0.4558943510055542,-0.0016806547757977446,-0.0004526693966041429,0.5,0.09856478869915009
238,0,0.43073417964459115,0.4407763724681754,0.9444444444444444,0.44631269574165344,0.027161842286426537,0.004191535412057449,0.5,0.10537298023700714
239,0,0.4342456379815511,0.43304489909541155,0.9444444444444444,0.4509214758872986,0.032616070223557364,0.03554552538016705,0.5277777777777778,0.11092057824134827
240,0,0.4291488023150378,0.4631506417285366,0.9444444444444444,0.4455166459083557,0.03569550547453881,0.03104586137392321,0.5277777777777778,0.10168235749006271
241,0,0.4373413254726106,0.456439529888058,1.0,0.4539286494255066,0.027163224841674112,0.04308047013252566,0.5833333333333334,0.08581715822219849
242,0,0.4436459732461063,0.47178190100236705,1.0,0.46066081523895264,0.03014980391700532,0.022907392054670767,0.5555555555555556,0.10692394524812698
243,0,0.43404663109583347,0.42914997577280656,0.9722222222222222,0.4520438313484192,0.028719708161214677,0.058084346446129115,0.6388888888888888,0.08476828783750534
244,0,0.43544639741667585,0.43181041553180366,1.0,0.452343225479126,0.03377899792894176,0.05052393148776191,0.5833333333333334,0.100331611931324
245,0,0.4321679491747671,0.45532358275444207,1.0,0.448106586933136,0.0317333535156234,0.004234127825604397,0.5,0.0879945158958435
246,0,0.43828693608795977,0.48397697983726673,1.0,0.4535984694957733,0.03775327564758365,0.02103924959363826,0.5277777777777778,0.09619905799627304
247,0,0.4387257527717517,0.4447405098685605,1.0,0.45497047901153564,0.029645514592845774,-0.02549184279330445,0.4722222222222222,0.09811003506183624
248,0,0.44311793218616824,0.40683438834580965,1.0,0.4606327414512634,0.020272567887671785,-0.04972018901515769,0.4722222222222222,0.0981406718492508
249,0,0.4360397898312333,0.4881300822871555,1.0,0.4528390169143677,0.03463635201131186,0.03652455511252912,0.5277777777777778,0.08787048608064651
250,0,0.44289205697856626,0.4554534076983815,1.0,0.4594983160495758,0.02236801095487603,-0.0070576774765428564,0.5,0.09299048036336899
